date,return,weight,equity_weight,bond_weight
2002-03-31,0.02212199260403178,0.585304054245614,0.585304054245614,0.41469594575438595
2002-04-30,-0.03533632433646773,0.585304054245614,0.585304054245614,0.41469594575438595
2002-05-31,-0.004714103026747068,0.585304054245614,0.585304054245614,0.41469594575438595
2002-06-30,-0.041820922977527236,0.585304054245614,0.585304054245614,0.41469594575438595
2002-07-31,-0.04565057394884333,0.585304054245614,0.585304054245614,0.41469594575438595
2002-08-31,0.0034411449756180444,0.585304054245614,0.585304054245614,0.41469594575438595
2002-09-30,-0.06385513356357944,0.585304054245614,0.585304054245614,0.41469594575438595
2002-10-31,0.05109648429498628,0.585304054245614,0.585304054245614,0.41469594575438595
2002-11-30,0.033824696352332824,0.585304054245614,0.585304054245614,0.41469594575438595
2002-12-31,-0.034891297395110474,0.585304054245614,0.585304054245614,0.41469594575438595
2003-01-31,-0.01563814980851439,0.585304054245614,0.585304054245614,0.41469594575438595
2003-02-28,-0.009537593395455986,0.585304054245614,0.585304054245614,0.41469594575438595
2003-03-31,0.005285701624418284,0.585304054245614,0.585304054245614,0.41469594575438595
2003-04-30,0.04782595618346275,0.585304054245614,0.585304054245614,0.41469594575438595
2003-05-31,0.030174786232965118,0.585304054245614,0.585304054245614,0.41469594575438595
2003-06-30,0.006937976609965592,0.585304054245614,0.585304054245614,0.41469594575438595
2003-07-31,0.009827556754164465,0.585304054245614,0.585304054245614,0.41469594575438595
2003-08-31,0.010799919640799403,0.585304054245614,0.585304054245614,0.41469594575438595
2003-09-30,-0.006662761446211448,0.585304054245614,0.585304054245614,0.41469594575438595
2003-10-31,0.03250094250457272,0.585304054245614,0.585304054245614,0.41469594575438595
2003-11-30,0.004493736976522029,0.585304054245614,0.585304054245614,0.41469594575438595
2003-12-31,0.030041525105679957,0.585304054245614,0.585304054245614,0.41469594575438595
2004-01-31,0.010429893845175387,0.585304054245614,0.585304054245614,0.41469594575438595
2004-02-29,0.0074777514602467265,0.585304054245614,0.585304054245614,0.41469594575438595
