date,return,weight,equity_weight,bond_weight
2002-03-31,0.02244555466061553,0.594483850245614,0.594483850245614,0.405516149754386
2002-04-30,-0.03591366605390064,0.594483850245614,0.594483850245614,0.405516149754386
2002-05-31,-0.004810779630809638,0.594483850245614,0.594483850245614,0.405516149754386
2002-06-30,-0.0424990530017195,0.594483850245614,0.594483850245614,0.405516149754386
2002-07-31,-0.046388898179298685,0.594483850245614,0.594483850245614,0.405516149754386
2002-08-31,0.0034730272016973594,0.594483850245614,0.594483850245614,0.405516149754386
2002-09-30,-0.06487714482153562,0.594483850245614,0.594483850245614,0.405516149754386
2002-10-31,0.051879051139727406,0.594483850245614,0.594483850245614,0.405516149754386
2002-11-30,0.034339251167888524,0.594483850245614,0.594483850245614,0.405516149754386
2002-12-31,-0.03545447098407065,0.594483850245614,0.594483850245614,0.405516149754386
2003-01-31,-0.015898837947188334,0.594483850245614,0.594483850245614,0.405516149754386
2003-02-28,-0.00970286297969953,0.594483850245614,0.594483850245614,0.405516149754386
2003-03-31,0.005353701933215609,0.594483850245614,0.594483850245614,0.405516149754386
2003-04-30,0.04856128034574596,0.594483850245614,0.594483850245614,0.405516149754386
2003-05-31,0.03063353424387425,0.594483850245614,0.594483850245614,0.405516149754386
2003-06-30,0.007035027642706975,0.594483850245614,0.594483850245614,0.405516149754386
2003-07-31,0.009969143214706691,0.594483850245614,0.594483850245614,0.405516149754386
2003-08-31,0.010956495056695078,0.594483850245614,0.594483850245614,0.405516149754386
2003-09-30,-0.0067796752602821255,0.594483850245614,0.594483850245614,0.405516149754386
2003-10-31,0.03299813397811339,0.594483850245614,0.594483850245614,0.405516149754386
2003-11-30,0.004552060930669464,0.594483850245614,0.594483850245614,0.405516149754386
2003-12-31,0.030500274249054837,0.594483850245614,0.594483850245614,0.405516149754386
2004-01-31,0.010581450038160752,0.594483850245614,0.594483850245614,0.405516149754386
2004-02-29,0.007582484027361396,0.594483850245614,0.594483850245614,0.405516149754386
2004-03-31,-0.009404089545191301,0.594483850245614,0.594483850245614,0.405516149754386
2004-04-30,-0.009650705399539886,0.594483850245614,0.594483850245614,0.405516149754386
2004-05-31,0.007548378168199351,0.594483850245614,0.594483850245614,0.405516149754386
2004-06-30,0.011143663453306479,0.594483850245614,0.594483850245614,0.405516149754386
2004-07-31,-0.019895163323892663,0.594483850245614,0.594483850245614,0.405516149754386
2004-08-31,0.0018970911503750718,0.594483850245614,0.594483850245614,0.405516149754386
2004-09-30,0.006144551641723215,0.594483850245614,0.594483850245614,0.405516149754386
2004-10-31,0.00897669036189492,0.594483850245614,0.594483850245614,0.405516149754386
2004-11-30,0.023697652084605357,0.594483850245614,0.594483850245614,0.405516149754386
2004-12-31,0.02004603787900327,0.594483850245614,0.594483850245614,0.405516149754386
2005-01-31,-0.014186558415699725,0.594483850245614,0.594483850245614,0.405516149754386
2005-02-28,0.012170443437225443,0.594483850245614,0.594483850245614,0.405516149754386
2005-03-31,-0.010422307382987227,0.594483850245614,0.594483850245614,0.405516149754386
2005-04-30,-0.010974234509302794,0.594483850245614,0.594483850245614,0.405516149754386
2005-05-31,0.01881640615548285,0.594483850245614,0.594483850245614,0.405516149754386
2005-06-30,0.0009729019414345606,0.594483850245614,0.594483850245614,0.405516149754386
2005-07-31,0.022538237191947103,0.594483850245614,0.594483850245614,0.405516149754386
2005-08-31,-0.0054817991613085575,0.594483850245614,0.594483850245614,0.405516149754386
2005-09-30,0.005330684573609265,0.594483850245614,0.594483850245614,0.405516149754386
2005-10-31,-0.009201622144260199,0.594483850245614,0.594483850245614,0.405516149754386
2005-11-30,0.022252404725438494,0.594483850245614,0.594483850245614,0.405516149754386
2005-12-31,0.0008125707511212848,0.594483850245614,0.594483850245614,0.405516149754386
2006-01-31,0.016650171943304055,0.594483850245614,0.594483850245614,0.405516149754386
2006-02-28,0.0018305958362807766,0.594483850245614,0.594483850245614,0.405516149754386
2006-03-31,0.008160914880180855,0.594483850245614,0.594483850245614,0.405516149754386
2006-04-30,0.008838270500339786,0.594483850245614,0.594483850245614,0.405516149754386
2006-05-31,-0.01673725811017951,0.594483850245614,0.594483850245614,0.405516149754386
