date,return,weight,forecast
2002-03-31,0.015804832282888644,0.4060795689655314,-0.004226504501917066
2002-04-30,-0.022737741463200928,0.384985218496278,-0.005175769387537067
2002-05-31,-0.0024298489254891194,0.3684057998536845,-0.0059218582497823045
2002-06-30,-0.04898710141359321,0.682312081903792,0.00820420888653569
2002-07-31,-0.05356308630770525,0.6836825799741189,0.008265882541567994
2002-08-31,0.003757893597116552,0.6765049547537488,0.007942882902694593
2002-09-30,-0.0877851917188056,0.8002459645455211,0.013511340470406906
2002-10-31,0.07416709380952598,0.8559307621905335,0.016017206822836787
2002-11-30,0.049401894702051176,0.8632054532394596,0.016344574511950757
2002-12-31,-0.005118258215761861,0.1,-0.018113401840902838
2003-01-31,-0.0018564698461048827,0.1,-0.018426478638431772
2003-02-28,-0.000800362276498779,0.1,-0.019104840737466315
2003-03-31,0.007616845093027468,0.9,0.02779763874716453
2003-04-30,0.07303387286110662,0.9,0.02847633337481446
2003-05-31,0.04590129466038484,0.9,0.027556973774999806
2003-06-30,0.00493765303600507,0.3960988307228509,-0.0046756467668164214
2003-07-31,0.006855449071288566,0.3926066585034804,-0.004832797681096427
2003-08-31,0.007439593978010167,0.3882928957472509,-0.005026920914013822
2003-09-30,-0.0048827263596122866,0.4455399117641763,-0.0024507533192542055
2003-10-31,0.02466366794916365,0.44060209243942366,-0.0026729596632397946
2003-11-30,0.0036299750176711615,0.4493537626249957,-0.0022791265746220602
2003-12-31,0.017394527106671047,0.3322314037132995,-0.007549738855285037
2004-01-31,0.0061528263334646735,0.32624101985332776,-0.007819311557129754
2004-02-29,0.004395216174914294,0.3151202340479136,-0.008319756995398542
2004-03-31,-0.009691171521182197,0.6112227360013069,0.005005123903791895
2004-04-30,-0.010459651337601975,0.6404271197556644,0.0063193476360936095
2004-05-31,0.008091106512460707,0.6430134656753125,0.006435735546077712
2004-06-30,0.012839322353070061,0.6949331448262086,0.008772168154535593
2004-07-31,-0.024392682936072035,0.7211786259518029,0.009953238587353287
2004-08-31,0.0020309890431194446,0.7336227527898361,0.010513235571226496
2004-09-30,0.004705436008659287,0.41321006251349707,-0.0039056258310099096
2004-10-31,0.006812284976224895,0.4202523108130665,-0.0035887182762434217
2004-11-30,0.018332442782032565,0.44843853079711776,-0.002320312836207726
2004-12-31,0.025687019759728286,0.7787807092606629,0.012545384531991794
2005-01-31,-0.01901396720454213,0.7707817297121731,0.01218542320408831
2005-02-28,0.015060917286641178,0.7685732955641872,0.012086041666271218
2005-03-31,-0.010525238962567143,0.5992841708076017,0.004467877652024722
2005-04-30,-0.010677552131183831,0.5813127514430408,0.0036591474959388743
2005-05-31,0.017696911609492195,0.5537161903092686,0.0024172772384811283
2005-06-30,0.0008923023629235437,0.6237820207459199,0.00557030309781076
2005-07-31,0.023841951478056848,0.633849339439524,0.00602334156145597
2005-08-31,-0.005847988029511865,0.6203531242499386,0.005415999648420136
2005-09-30,0.006549879370061167,0.9,0.01855767711045607
2005-10-31,-0.015635000271265093,0.9,0.019302321460304438
2005-11-30,0.03199667563510928,0.9,0.019903864804949017
2005-12-31,0.0012425014971671965,0.4957036090625542,-0.00019334148533077262
2006-01-31,0.01368289640809181,0.4580061776351203,-0.0018897600588388712
2006-02-28,0.0024230256462994208,0.42008094428571047,-0.003596429925257068
2006-03-31,0.004582084120687757,0.1,-0.022106806665360502
2006-04-30,0.004793066041378668,0.1,-0.022137654963179938
2006-05-31,0.0005533098709761177,0.1,-0.022256357995969832
2006-06-30,0.003148901554566532,0.2509784909033064,-0.01120619355851439
2006-07-31,0.004454635057614065,0.24483346694426555,-0.0114827252049433
2006-08-31,0.008538652574276006,0.25374060746112537,-0.01108189581053922
2006-09-30,0.006124127448574178,0.1,-0.023245153631960586
2006-10-31,0.00696080285960252,0.1,-0.023002793106236173
2006-11-30,0.00541916095766144,0.1,-0.02201912432479894
2006-12-31,0.0050265751483261,0.1,-0.021980745964769313
2007-01-31,0.005245908481985475,0.1,-0.021990992779831225
2007-02-28,0.0016853854711313776,0.1,-0.022325401686685866
2007-03-31,0.00477799547916577,0.1,-0.025890151254464148
2007-04-30,0.00801156831074138,0.1,-0.026449182014712552
2007-05-31,0.006802422860014697,0.1,-0.026687426321336256
2007-06-30,-0.012453681743265079,0.7543794355001577,0.011447305101719199
2007-07-31,-0.023359093159629158,0.7612416858570079,0.011756112585959395
2007-08-31,0.010451038246661982,0.7466317041880497,0.011098650172119792
2007-09-30,0.011946321858413704,0.2687153949037878,-0.010408016806316634
2007-10-31,0.006222418493200366,0.25470879009339187,-0.01103832671477506
2007-11-30,-0.008849091712097199,0.2458641362320726,-0.01143634415305795
2007-12-31,-0.001780828685254563,0.4008254055887047,-0.004462946614899022
2008-01-31,-0.022974904645494326,0.39187083981246995,-0.004865910188949049
2008-02-29,-0.01384909877750931,0.4239549911408558,-0.0034220943063340663
2008-03-31,-0.004424914979026199,0.7841409174318774,0.012786598756812977
2008-04-30,0.04291118299690019,0.9,0.019856088615943266
2008-05-31,0.009764237923916952,0.9,0.025317141923271568
2008-06-30,-0.02262604788992922,0.276534165388207,-0.010056165049591559
2008-07-31,-0.001560437651840603,0.2629309044099367,-0.01066832412011703
2008-08-31,0.004034168626689883,0.2417769092817843,-0.011620273069434093
2008-09-30,-0.010727407710092972,0.12553855829007132,-0.01685110419266
2008-10-31,-0.016597453444905513,0.1,-0.018890740571862345
2008-11-30,-0.0074774032258064504,0.1,-0.018934094825288607
2008-12-31,0.004628874925110311,0.5869686352976631,0.003913667394437936
2009-01-31,-0.05509029867080132,0.6439786420152676,0.006479169355963732
2009-02-28,-0.07514070736613399,0.6841472222289416,0.00828679186406747
2009-03-31,0.06497372832553164,0.7602851362688531,0.011713066987721461
2009-04-30,0.07326049983350598,0.7797151030055627,0.012587433097206882
2009-05-31,0.04368500324611286,0.8225910319968486,0.01451688875354901
2009-06-30,0.00017330475972504627,0.3992177679881975,-0.0045352917636718275
2009-07-31,0.03088180594468617,0.41534094081757317,-0.003809734376445462
2009-08-31,0.014165391903100734,0.4199287901837733,-0.003603276997717654
2009-09-30,0.027138554188355698,0.7588985921149978,0.011650671244390329
2009-10-31,-0.01450654070808542,0.7346224321053576,0.01055822204627764
2009-11-30,0.04134723008834146,0.7205435371067331,0.009924659013843663
2009-12-31,0.01399313501062231,0.7868320931689889,0.012907704103573767
2010-01-31,-0.028381343191530902,0.7680155594515283,0.01206094303581275
2010-02-28,0.021758373878001832,0.7621815194459228,0.011798405949084443
2010-03-31,0.031746773590797785,0.5388988257649546,0.001750482407331923
2010-04-30,0.008038257294975959,0.5404708929300701,0.0018212268542801893
2010-05-31,-0.04451782428500784,0.5438017990664548,0.0019711206486956578
2010-06-30,-0.0238139592940011,0.4435111086702424,-0.0025420512968674877
2010-07-31,0.030735641265716786,0.4458758661056735,-0.002435635069464067
2010-08-31,-0.021077287479500006,0.44557097962723424,-0.002449355237264661
2010-09-30,0.05928394486908339,0.676642873171756,0.007949089356478764
2010-10-31,0.025070700873777992,0.6793650255318405,0.008071588679342594
2010-11-30,-0.0015346874187407032,0.6893046601043389,0.00851888124183794
2010-12-31,0.05129245016827835,0.7851594116032914,0.012832431917428238
2011-01-31,0.017606999986154958,0.7762674009605388,0.012432283381068821
2011-02-28,0.02439993882474286,0.7626054644469589,0.01181748385828597
2011-03-31,-0.0008256708779596244,0.802521046003402,0.01361372119756129
2011-04-30,0.023120837362942074,0.8111687275996109,0.014002874705429118
2011-05-31,-0.011129106146382933,0.8249698032914763,0.014623935617314841
2011-06-30,-0.014927358773453267,0.8178505174734003,0.014303561304408532
2011-07-31,-0.01765979315927962,0.8230501817771182,0.014537550909716623
2011-08-31,-0.046606967948156705,0.8207264441189623,0.014432980609460385
