date,return,weight,forecast
2002-03-31,0.019115263998445875,0.5,0.0
2002-04-30,-0.029971326118407863,0.5,0.0
2002-05-31,-0.003815727259220722,0.5,0.0
2002-06-30,-0.035519340636342635,0.5,0.0
2002-07-31,-0.03878963170071326,0.5,0.0
2002-08-31,0.0031448766115998394,0.5,0.0
2002-09-30,-0.054358004892275394,0.5,0.0
2002-10-31,0.04382441369836128,0.5,0.0
2002-11-30,0.029043150891136738,0.5,0.0
2002-12-31,-0.02965795774547597,0.5,0.0
2003-01-31,-0.013215682563857746,0.5,0.0
2003-02-28,-0.008001811382493895,0.5,0.0
2003-03-31,0.004653802829459704,0.5,0.0
2003-04-30,0.04099289233024441,0.5,0.0
2003-05-31,0.025911830366880464,0.5,0.0
2003-06-30,0.006036121431314143,0.5,0.0
2003-07-31,0.008511852231913796,0.5,0.0
2003-08-31,0.009344928944808529,0.5,0.0
2003-09-30,-0.005576329641240314,0.5,0.0
2003-10-31,0.02788074741207063,0.5,0.0
2003-11-30,0.003951756550332656,0.5,0.0
2003-12-31,0.02577855871605868,0.5,0.0
2004-01-31,0.009021544715447182,0.5,0.0
2004-02-29,0.006504514954072493,0.5,0.0
2004-03-31,-0.007783634586382966,0.5,0.0
2004-04-30,-0.00798708137617916,0.5,0.0
2004-05-31,0.006491723110268294,0.5,0.0
2004-06-30,0.009548705696541348,0.5,0.0
2004-07-31,-0.0165410947196802,0.5,0.0
2004-08-31,0.0018061662672911212,0.5,0.0
2004-09-30,0.005394453198580002,0.5,0.0
2004-10-31,0.007802957092955869,0.5,0.0
2004-11-30,0.020226636141095898,0.5,0.0
2004-12-31,0.017154064081375365,0.5,0.0
2005-01-31,-0.01159939077386848,0.5,0.0
2005-02-28,0.010601691823207155,0.5,0.0
2005-03-31,-0.008396323529411786,0.5,0.0
2005-04-30,-0.008845961553121761,0.5,0.0
2005-05-31,0.016221845780928168,0.5,0.0
2005-06-30,0.0012328280179045913,0.5,0.0
2005-07-31,0.019409101802187568,0.5,0.0
2005-08-31,-0.004144346313611774,0.5,0.0
2005-09-30,0.004953636687071019,0.5,0.0
2005-10-31,-0.007212037187739867,0.5,0.0
