date,return,weight,forecast
2002-03-31,0.014418295095211595,0.3667420500250362,-0.009246421650881756
2002-04-30,-0.02198423523522277,0.37300438764912425,-0.00881189437349697
2002-05-31,-0.0023175098534725406,0.3577387954223532,-0.009871134009898905
2002-06-30,-0.02571730655996229,0.36731058942066896,-0.009206972184803777
2002-07-31,-0.029192264500890328,0.3806731928909757,-0.00827977597577306
2002-08-31,0.0026910211874602514,0.3693221672561348,-0.009067394044409304
2002-09-30,-0.036669964370000765,0.3411244471426591,-0.011023960311650625
2002-10-31,0.02895431769030642,0.3255683220268371,-0.012103359267598741
2002-11-30,0.02210759115706369,0.3762677530559189,-0.008585457957825003
2002-12-31,-0.02217036719581418,0.377951389900347,-0.008468634787624149
2003-01-31,-0.01538780724154329,0.576488564186876,0.005307342009052855
2003-02-28,-0.00868347210664309,0.5378624198611204,0.002627174580011273
2003-03-31,0.004360033369903328,0.4603421843598474,-0.0027517524112495896
2003-04-30,0.048821960712370806,0.5977381871891886,0.006781797936362053
2003-05-31,0.030950264168730268,0.6008217874750562,0.006995760919067912
2003-06-30,0.006485442827424553,0.5425001016292117,0.0029489712241772374
2003-07-31,0.009942363806296208,0.5927476001460813,0.006435514115436795
2003-08-31,0.010467169676222386,0.5657953927079721,0.004565370724805236
2003-09-30,-0.006459736794430473,0.5693630390530577,0.004812920401309241
2003-10-31,0.03093471649970571,0.5563863515501394,0.0039125018948992785
2003-11-30,0.004429751250419885,0.5752331336244787,0.005220230956124977
2003-12-31,0.028707305659652835,0.5586056668793552,0.004066494398266247
2004-01-31,0.009483377334137299,0.5279733156541508,0.0019409954269901698
2004-02-29,0.006882167681568695,0.5331012128582986,0.0022968068419251565
2004-03-31,-0.00890164986859126,0.5651881053047959,0.004523232635527331
2004-04-30,-0.008690733814033548,0.53996323125275,0.0027729444041728595
2004-05-31,0.0066200986886284455,0.5114790714622841,0.000796502834696346
2004-06-30,0.009685429225579868,0.5080993777972702,0.0005619947045367325
2004-07-31,-0.01601982297309753,0.4853158156695036,-0.0010188972586217173
2004-08-31,0.001756276913585844,0.4481578852294188,-0.0035971891548103423
2004-09-30,0.005370220714275486,0.49694762942246246,-0.00021179603468281152
2004-10-31,0.007234411916636467,0.4542329260669375,-0.0031756579130301906
2004-11-30,0.018414217344832062,0.4506645002744104,-0.0034232616733595863
2004-12-31,0.017578659172362492,0.5138719718085815,0.0009625399497394859
2005-01-31,-0.011669111545167124,0.5025462157178678,0.00017667526887462683
2005-02-28,0.010999741971932748,0.5239740378950742,0.0016634959722382154
2005-03-31,-0.008274317139347035,0.49431010594307456,-0.0003948069110252953
2005-04-30,-0.007831929741332608,0.45498245205290977,-0.003123650259408815
2005-05-31,0.015447387919326917,0.4717972411300584,-0.0019569158934128828
2005-06-30,0.0012265404576791564,0.5022855455936479,0.0001585880487066883
2005-07-31,0.016786887045593973,0.4208225546313393,-0.005493916462438742
2005-08-31,-0.0023207008437182014,0.37116925596648753,-0.008939229375466751
2005-09-30,0.004193932337488496,0.309626854944284,-0.013209496097758826
2005-10-31,-0.0013840272160933163,0.2232323155709533,-0.019204187893104664
2005-11-30,0.012747614143472719,0.29647622609982327,-0.014121983940270113
2005-12-31,0.0019315459754739776,0.3373897867109631,-0.011283098660100481
2006-01-31,0.011264134875615108,0.3467570062538723,-0.01063313172299548
2006-02-28,0.0024488814894754107,0.4124693519760759,-0.006073523411970393
2006-03-31,0.007049391832793389,0.44090570334639007,-0.004100399144097795
2006-04-30,0.00719593092773144,0.39372504966753996,-0.007374141669484351
2006-05-31,-0.009809207274853139,0.39635217201022044,-0.007191852500894862
2006-06-30,0.002253484946607457,0.4699928652018567,-0.0020821168337844596
2006-07-31,0.004620793831885638,0.4436323885095176,-0.003911201571028291
2006-08-31,0.011648191377309929,0.435948020103064,-0.004444399856159746
2006-09-30,0.013749106635612105,0.47210858662517713,-0.0019353124414048686
2006-10-31,0.019215831373933834,0.5493186228589896,0.0034220906315961586
2006-11-30,0.010422971113900477,0.5076442711748913,0.0005304160427952393
2006-12-31,0.008510187613191642,0.5131214087023692,0.0009104603330491696
2007-01-31,0.010278392743553704,0.6139163976499337,0.007904361772177177
2007-02-28,-0.010485031192044752,0.5654765178116877,0.004543244827284824
2007-03-31,0.007199825077358505,0.5190049378393412,0.0013187030773350625
2007-04-30,0.023717840662810578,0.5006802664503242,4.7201915051431516e-05
2007-05-31,0.016926375617142136,0.4538907922551437,-0.0031993976860453335
2007-06-30,-0.0066397201672753784,0.48808676563350406,-0.0008266282664493377
2007-07-31,-0.012544609671222045,0.4617979228812245,-0.002650742511392863
2007-08-31,0.007895728903728659,0.4782711398295317,-0.0015077089446967167
2007-09-30,0.01629513257050606,0.4020708574286006,-0.006795047832377697
2007-10-31,0.007653538882804482,0.3787334178556371,-0.00841437190710747
2007-11-30,-0.012612453480291927,0.32650456631426195,-0.012038395717946463
2007-12-31,-0.0017673954621016588,0.39964999007142976,-0.00696302550537554
2008-01-31,-0.010973796344241393,0.20076067610474568,-0.02076343635618089
2008-02-29,-0.010570606992332494,0.333645450606212,-0.011542908378272291
2008-03-31,8.895122469482989e-06,0.1605023626224103,-0.023556855746776253
2008-04-30,0.005827168481137059,0.1,-0.029119141173482785
2008-05-31,0.0024849153248796617,0.1,-0.032847580668809766
2008-06-30,-0.007171238163926939,0.1,-0.03651415909259986
2008-07-31,0.00027406250000001084,0.1,-0.03963930051500926
2008-08-31,0.002509050324291038,0.1,-0.03216132715052912
2008-09-30,-0.008389145327128303,0.1,-0.03166627802214175
2008-10-31,-0.04648512032650667,0.276008728405345,-0.015542170232023457
2008-11-30,-0.0394591340837315,0.5272355913844796,0.0018898066636874886
2008-12-31,0.004102921027136037,0.5189271383818168,0.0013133047758557446
2009-01-31,-0.053569921899861504,0.6262704691198581,0.008761578575658777
2009-02-28,-0.07823186567026341,0.7122109305837413,0.014724763088970848
2009-03-31,0.06242482413032782,0.7303787781741182,0.01598538265681759
2009-04-30,0.07209133150147318,0.7672517391514639,0.018543901265104017
2009-05-31,0.04114518482828,0.7746380455522077,0.019056417804918083
2009-06-30,0.00018568943600871248,0.7294590351768948,0.015921564088661834
2009-07-31,0.057409901103587575,0.7738686505534657,0.0190030314923132
2009-08-31,0.025143382895249547,0.7482653856147974,0.017226487704069107
2009-09-30,0.028108585780633796,0.786141530236772,0.01985461460944589
2009-10-31,-0.01568074608009936,0.7939147960344741,0.020393981252737597
2009-11-30,0.04338187879542424,0.7560435687804058,0.01776619555069678
2009-12-31,0.013583655707919385,0.763724559848135,0.01829915949110127
2010-01-31,-0.02499762044849299,0.6766646449771274,0.012258299025076937
2010-02-28,0.020960079754475548,0.7340778756315537,0.01624205338322137
2010-03-31,0.043518098795903654,0.7395588386919296,0.016622363117227222
2010-04-30,0.01120191874626271,0.7567749254295915,0.017816942481418865
2010-05-31,-0.06085179819806377,0.742731566481393,0.016842510424989045
2010-06-30,-0.04048818382366984,0.7521080194161713,0.017493118043077845
2010-07-31,0.05072960436025165,0.7371087590815225,0.016452358482154348
2010-08-31,-0.035911986323213345,0.7574481900185702,0.01786365855557035
2010-09-30,0.06968427843652801,0.7956156344722389,0.020511997996643345
2010-10-31,0.02880287650892597,0.7809044099679492,0.019491224490875002
2010-11-30,-0.002004935431547082,0.8826672375299021,0.026552281727614497
2010-12-31,0.052963619724466386,0.8107908182093968,0.021564964423710004
2011-01-31,0.017370398112088122,0.7657613763643992,0.018440488877741218
2011-02-28,0.023363348124135735,0.7300406148139642,0.01596191838308795
2011-03-31,-0.0007316714638539406,0.7187651369606963,0.015179542378008462
2011-04-30,0.01887483848924712,0.6619875298682558,0.01123989228130929
2011-05-31,-0.008735991569938642,0.6483682722270279,0.010294887508637593
2011-06-30,-0.01263354833473102,0.6923857608608479,0.01334914626016171
2011-07-31,-0.01369259130941286,0.6390236402857542,0.009646487866308208
2011-08-31,-0.03989154758921201,0.7025133721975285,0.014051874800956404
2011-09-30,-0.054038171598872156,0.7530765198295983,0.01756031976119885
2011-10-31,0.07567463546826672,0.7024695667526794,0.014048835255370148
2011-11-30,-0.0033654567841038185,0.6658386473781853,0.011507111282731661
2011-12-31,0.005784890562303789,0.6773328243623076,0.012304662250197565
2012-01-31,0.028532931904842775,0.654283461185359,0.010705327045368015
2012-02-29,0.027057938491115357,0.6660764548237854,0.011523612121249367
2012-03-31,0.019137971135063978,0.6100790253625481,0.007638096515903595
2012-04-30,-0.004855265313115368,0.6514587774814109,0.0105093296091026
2012-05-31,-0.042611591537235566,0.6804433442956966,0.012520493117046345
2012-06-30,0.02627350232051255,0.6635905410024414,0.011351121043724766
2012-07-31,0.008725034296172466,0.6903395728941727,0.013207166613015749
2012-08-31,0.01283749214947211,0.648225198833606,0.010284960018961745
2012-09-30,0.01477672087354892,0.6083523928437513,0.007518289987978481
2012-10-31,-0.012855586661214325,0.6512352299134591,0.0104938182263093
2012-11-30,0.0019356056511249423,0.6722714425319078,0.011953466163594245
2012-12-31,0.005082047861255971,0.7173241302466661,0.015079554679847278
2013-01-31,0.0372191865998962,0.7377616096634363,0.016497658081589373
2013-02-28,0.0077051510905166345,0.6940950493379857,0.01346774933026431
2013-03-31,0.023587213377295278,0.6548630585888938,0.01074554379777826
2013-04-30,0.011715417746706732,0.6469567786622396,0.010196947650940622
2013-05-31,0.012605118553654652,0.6064697873289124,0.0073876609005901
2013-06-30,-0.009200692531577343,0.6142643155878025,0.00792850289061735
2013-07-31,0.02873723371374996,0.5807123220811315,0.005600417555006133
2013-08-31,-0.01742421181532742,0.5570732175431515,0.00396016173500814
2013-09-30,0.017654905812024245,0.5932247979037684,0.0064686256234500784
2013-10-31,0.027158923176705724,0.6087098920534584,0.007543095925886346
2013-11-30,0.017779237630499864,0.633199250213653,0.00924234862751626
2013-12-31,0.014587713403279124,0.6181531234893402,0.008198337130027858
2014-01-31,-0.020168848749459692,0.5670158398143538,0.004650054366946845
2014-02-28,0.024762066776146337,0.5738871097725212,0.0051268338710754105
2014-03-31,0.0041791325365421236,0.6004602654589141,0.006970675849111825
2014-04-30,0.0028034434478328204,0.44989229877540365,-0.0034768427216992984
2014-05-31,0.010216688700317039,0.48499215149982333,-0.0010413554713340455
2014-06-30,0.008166253198489905,0.42748637927364463,-0.0050315310478209405
2014-07-31,-0.0069737346882859435,0.4633431400518669,-0.0025435239213978493
2014-08-31,0.01701683589864675,0.4515463891488154,-0.003362069704073687
2014-09-30,-0.006729547302139732,0.4343841315870678,-0.004552914002119438
2014-10-31,0.010505770890101825,0.4526099235662193,-0.0032882738242377037
2014-11-30,0.012262396418845273,0.4994808028065512,-3.602573933850911e-05
2014-12-31,-0.0022650545236766228,0.5444036058883571,0.003081050420935212
2015-01-31,-0.018799445195439964,0.6058473331505893,0.007344470428335269
2015-02-28,0.033316790577030506,0.6068266924145909,0.007412425613780926
2015-03-31,-0.010137990620438323,0.5833739688002963,0.005785102280050365
2015-04-30,0.004830828466127134,0.5665239521536919,0.0046159235648731214
2015-05-31,0.005691654034118143,0.5421409578581194,0.0029240511744433872
2015-06-30,-0.009515089389182833,0.45306254100348786,-0.0032568678805599514
2015-07-31,0.009072862572969157,0.4577395196401359,-0.0029323445291596154
2015-08-31,-0.027266539091807627,0.4363018202552546,-0.004419850586206885
2015-09-30,-0.012638209448334683,0.4779448496609146,-0.0015303493686274275
2015-10-31,0.04316657021309204,0.5197994299433537,0.0013738308126287208
2015-11-30,0.0003585944100007137,0.5449156564440342,0.003116580273715086
2015-12-31,-0.010022442530804969,0.5749572640513152,0.005201089085830578
2016-01-31,-0.02629169107584074,0.5208098738747529,0.001443942882085339
2016-02-29,-0.0021167768858077244,0.5431714561483579,0.0029955547635639457
2016-03-31,0.034429325908961396,0.520455046275068,0.0014193223202301347
2016-04-30,0.0015157863148627885,0.5295841243967399,0.002052765245118871
2016-05-31,0.0075737711191452076,0.48453814072269075,-0.0010728580952315374
2016-06-30,0.0005390036159397316,0.4675569031147571,-0.0022511418907294016
2016-07-31,0.016616372902830072,0.4631054982460813,-0.0025600132666007656
2016-08-31,-0.0004266312346331477,0.4695775066965393,-0.002110937477334554
2016-09-30,-0.0004884979690168839,0.4946414649783229,-0.0003718147716571668
2016-10-31,-0.009670901972256259,0.5050614607991951,0.000351201566042101
2016-11-30,0.017467908802889814,0.5053497669148741,0.00037120637559077616
2016-12-31,0.009475442236720814,0.5091453343807393,0.0006345709043138401
2017-01-31,0.00809796318801369,0.4392084306245251,-0.004218168472275602
2017-02-28,0.015706834500991723,0.41530420055637374,-0.005876820661442097
2017-03-31,0.0001903655432000158,0.43319342858365445,-0.00463553377852002
2017-04-30,0.0040160044325749655,0.3975687333005647,-0.00710743848539502
2017-05-31,0.004838034899904717,0.3737489677914024,-0.00876022989907221
2017-06-30,0.002317767484204105,0.368963378969654,-0.009092289427992967
2017-07-31,0.007981952752549747,0.38414947279268097,-0.008038565978518174
2017-08-31,0.0007197449620489681,0.4130498116012468,-0.006033246832249248
2017-09-30,0.008728452734124563,0.42591238685801225,-0.005140746277028364
2017-10-31,0.010098648697265861,0.43054091521327953,-0.00481958476430883
2017-11-30,0.012676120080473807,0.42990199520160544,-0.0048639177578017855
2017-12-31,0.004991088297059589,0.4419034203614678,-0.00403117016217663
2018-01-31,0.02395714560296046,0.41374867995239883,-0.005984754179807705
2018-02-28,-0.01481136727935887,0.4014239099542683,-0.006839937830571227
2018-03-31,-0.011362184198270085,0.4520147322475653,-0.0033295725977536828
2018-04-30,0.0020683601549960832,0.4395011044183408,-0.00419786060093065
2018-05-31,0.008777110752109303,0.35843851280033356,-0.009822582445699758
2018-06-30,0.00290887355591483,0.40213770295196494,-0.006790409595825081
2018-07-31,0.013584165077677911,0.34641789088722386,-0.010656662053973212
2018-08-31,0.012511215988588753,0.37722946585256895,-0.008518727214732034
2018-09-30,0.0028321059688401796,0.4078506436546303,-0.006394003538150825
2018-10-31,-0.025692991980401352,0.38740982030322296,-0.007812338966797387
2018-11-30,0.008743618046962215,0.42611781387227876,-0.0051264922322021705
2018-12-31,-0.04339684215752165,0.4843229163400883,-0.001087791953897882
2019-01-31,0.04049871601862947,0.5019868908730882,0.0001378651764514932
2019-02-28,0.015789433189227715,0.49653756985607517,-0.0002402489986786313
2019-03-31,0.009663366567841999,0.48123763446330936,-0.0013018716178119782
2019-04-30,0.018223550083293665,0.4344121738664827,-0.0045509682214769295
2019-05-31,-0.02679215427001198,0.42444877487829585,-0.005242302495627571
2019-06-30,0.03194263195856707,0.44929102652379915,-0.003518563435295406
2019-07-31,0.006947557246012224,0.45759429975657373,-0.0029424209581888766
2019-08-31,-0.007360953313623403,0.4566730635875769,-0.0030063431336402324
2019-09-30,0.008006408403116247,0.41242059074161586,-0.0060769068268744925
2019-10-31,0.008960934382829472,0.4009523185486683,-0.006872660328432922
2019-11-30,0.015821601445024543,0.44302221903688893,-0.003953539639589908
2019-12-31,0.013295690837955296,0.43973786138660875,-0.0041814326522956816
2020-01-31,-2.425711814486029e-05,0.4506964176015421,-0.003421047013261
2020-02-29,-0.03626599187325101,0.43823940433348296,-0.004285406679672976
2020-03-31,-0.026604373587365573,0.21320844748926643,-0.019899717959967506
2020-04-30,0.11416719263983836,0.9,0.08322111535768331
2020-05-31,0.04076526417802326,0.9,0.06809798092640014
2020-06-30,0.016562896288485732,0.9,0.04641816177921633
2020-07-31,0.049598667277899876,0.9,0.04085713978704063
2020-08-31,0.060702367444631526,0.866201004449889,0.025409732753327384
2020-09-30,-0.03156463458524808,0.8050605815411007,0.021167358244083466
2020-10-31,-0.019188820740249413,0.6944225968397568,0.013490476997263825
2020-11-30,0.07240974837991282,0.6730904410392835,0.012010294334311725
2020-12-31,0.02602935950732862,0.7005904714572482,0.013918449732952844
2021-01-31,-0.00809229598782677,0.7278589346298457,0.0158105372842978
2021-02-28,0.016211816761777503,0.6208609828276341,0.008386228428204426
2021-03-31,0.029985434018722928,0.7063868663787618,0.014320646461248712
2021-04-30,0.03705037987925683,0.7066802989290399,0.014341006980725969
2021-05-31,0.003472277599127371,0.6323178618030599,0.009181191384109208
2021-06-30,0.013504809849982547,0.6072052660227641,0.007438693849242471
2021-07-31,0.012201566931084354,0.5353559071899772,0.0024532542020149
2021-08-31,0.014307609199167797,0.4929475343593079,-0.0004893522000334466
2021-09-30,-0.040601533919081244,0.8536293189715487,0.02453741628127569
2021-10-31,0.05803524198381891,0.8392434647396819,0.023539219370239964
