date,inflation_actual,inflation_prediction,growth_actual,growth_prediction
1995-01-01,0.2030123449418441,0.16836639839814777,0.1701982929575018,0.48648557750085786
1995-02-01,0.1772759098425336,0.30173696574124964,-0.1128050577073547,0.35144010843411877
1995-03-01,0.1843975849864731,0.18707152828774565,0.1661680221370254,0.21507253215459343
1995-04-01,0.2627282173073952,0.16644163965230474,-0.1726234131196657,0.05276938462824887
1995-05-01,0.1539668675144767,0.23204398880223698,0.4910926249013236,0.5429508818402837
1995-06-01,0.0975595334880452,0.15009090971438577,0.3314331723927699,0.7229980157209894
1995-07-01,0.1255223946719619,0.02823929722808738,-0.4181127385757377,0.054997845322162675
1995-08-01,0.2153328810359456,0.08557832507320051,1.040272709112422,0.8302665701419016
1995-09-01,0.0691705421793198,0.1891182333698378,0.4033288089442033,0.9792723096701224
1995-10-01,0.2588425619530765,0.12947356820680156,-0.1757561088312487,0.15461365496472013
1995-11-01,-0.0029337988294297,0.06405739746688682,0.2635472662998461,0.2204366351244289
1995-12-01,0.1921694611920488,0.15013523043468913,0.347083386577518,0.3892136183784487
1996-01-01,0.2225475841874047,0.15577526399497854,-0.5723636015089628,0.5425062639319265
1996-02-01,0.1577747910944893,0.05906599419093833,1.040272709112422,0.8903300346405842
1996-03-01,0.3019253208867978,0.17764554910654096,-0.1224292570634499,0.006460346401155448
1996-04-01,0.2995622900519246,0.10241302041864841,0.995039749949056,0.42487557002081644
1996-05-01,0.1725312803560807,0.20244406600582188,0.7473370902025378,0.8168498811660925
1996-06-01,-0.0014473455682395,-0.03185307248748048,0.7622281048073498,0.35627950720027
1996-07-01,0.2113155114269682,0.08170319430887174,0.0153757855237079,0.4404066726460911
1996-08-01,0.0953247541054747,0.22557083639939246,0.5118289203219328,0.3572206461134044
1996-09-01,0.2828160397096768,0.2760188620958004,0.6259139173877992,0.5056314168896705
1996-10-01,0.3021626210449213,0.2667885307923261,0.0296137890187786,0.4474550961530781
1996-11-01,0.1778823394396722,0.20484111619816048,0.9186726470557404,0.022834459663641837
1996-12-01,0.1159910071169889,0.08281036471116776,0.6407086216587032,0.2498992532922557
1997-01-01,0.1301599107474738,0.22553844313748161,0.1585125359039318,0.3206900632305576
1997-02-01,0.2085565316763071,0.09137469150723354,1.040272709112422,0.5911794166420918
1997-03-01,0.1054867357557221,-0.040961476935744034,0.6346132066227916,0.42772449596000683
1997-04-01,0.0982556069775819,-0.01707746288496237,0.1172201006550244,0.5157013738314902
1997-05-01,-0.0455230887415614,0.019197832812398063,0.5539648397783647,0.7017270134016371
1997-06-01,0.1280919985198414,0.3192982780122091,0.4595965749441433,0.48461035168452327
1997-07-01,0.0596997953149935,0.05660017644851112,0.8542220977454162,0.5068832155474325
1997-08-01,0.0795522345654387,0.136778725759386,1.0004661403578252,0.41347788850782763
1997-09-01,0.2413058907026366,0.060542536144020165,0.9159267160430806,0.5951636494812078
1997-10-01,0.1302747097139622,0.05594841030266551,0.8866930363580661,0.4816535424730546
1997-11-01,0.0056567485009484,0.15946097268970205,0.7875135934105604,0.47905691706814935
1997-12-01,-0.0212116069913448,0.044130477842239335,0.4258485271143364,0.512744822864633
1998-01-01,0.0495042502935083,0.07463271438900543,0.4383363230729298,0.4343522003473339
1998-02-01,-0.0523071703234623,0.02030670926564926,0.1618798460184756,0.4637326593184099
1998-03-01,0.0155589187965876,0.11964517945365594,0.0351652827490056,0.9183640896469853
1998-04-01,0.1244519869891158,0.06251453118264672,0.3431256509800251,0.9208451108553959
1998-05-01,0.1370095200429411,0.05078743940787911,0.6591340431881365,0.8729181839201843
1998-06-01,-0.0846322025530699,-0.025200866057856652,-0.5998591461821245,0.42269744458114644
1998-07-01,0.2470530105174173,-0.020939350469780238,-0.3845573464364205,0.5380415794623445
1998-08-01,0.1380087311646294,0.105845394947775,1.040272709112422,0.6364493632071913
1998-09-01,-0.0576587725713118,-0.02625490860638513,-0.0532186253594302,0.552387778140897
1998-10-01,0.2195111655198589,0.16445341251723222,0.6836260369526892,0.0025810585396044416
1998-11-01,0.0042121224885116,0.14467598919973446,-0.0758139631345966,0.46997405320132657
1998-12-01,0.1010866818296651,0.061323798977554356,0.4530380879463447,0.45895627258518346
1999-01-01,0.1402563886784946,0.024203524426309686,0.4320551891963342,0.4086818706683175
1999-02-01,-0.056023978262687,0.10705698260240826,0.608149732155816,0.7144977235938654
1999-03-01,0.0756747666694757,-0.020760121384299834,0.2268622127301833,0.49860156068446315
1999-04-01,0.4831120820030232,0.16893921748427543,0.2298623885966577,0.8639224230831815
1999-05-01,0.0654988363504527,0.0775059099114952,0.6322550732504428,0.13488530536729115
1999-06-01,0.0306389616177238,-0.044980389361953144,-0.0784370132803524,0.6804105928042645
1999-07-01,0.2659204187898556,0.006193457323270035,0.5786177951119464,0.5493270158085579
1999-08-01,0.18190149548023,0.11416137345566302,0.4015282897980921,0.5792766181357081
1999-09-01,0.3589843100293866,0.00989413900609537,-0.403708999870811,0.5698330531522373
1999-10-01,0.1684919966301601,0.10911739216198768,1.040272709112422,0.44016794096527434
1999-11-01,0.0896193246839205,-0.003965654781169503,0.4847386851960289,0.52440357877515
1999-12-01,0.2328016089484075,0.16985409015291353,0.7713127928427044,0.4309040364826231
2000-01-01,0.2721163228563972,0.11150538689362,-0.1368048752282802,0.7007594292869328
2000-02-01,0.3152369073888827,0.0570296699892352,0.3123293058620469,0.6105002451542632
2000-03-01,0.4290144963178477,0.16262001734938947,0.3555719153728098,0.781333203957054
2000-04-01,-0.0829875518672085,0.10145878488269688,0.5952225926311616,0.2874965195550132
2000-05-01,0.0830564784052967,-0.044521342761766114,0.2707691245527277,0.2764926823227185
2000-06-01,0.3387524658186702,0.3342790034578389,0.0390532964532397,0.6965370179954817
2000-07-01,0.2508338530791354,0.28353426508089985,-0.1950827111980024,0.24902687147310587
2000-08-01,-0.0067623311107767,0.04948030507072154,-0.272291950416359,0.06185189290637538
2000-09-01,0.4301133443341376,0.2738650879578941,0.4614698099772996,0.4150116488394673
2000-10-01,0.1360232721004051,0.2726357350326529,-0.388581532213661,0.2682909662779984
2000-11-01,0.1398733070622659,0.16333741065793084,0.0279643567820064,0.12367062217533586
2000-12-01,0.1531085055804126,0.2643165997241903,-0.3263035410896342,0.18106539408288214
2001-01-01,0.4841023990559412,-0.032279295930135676,-0.4759506830623206,0.15225515109430177
2001-02-01,0.15480702503603,0.1845015093774448,-0.6513459989989423,-0.29229640804201296
2001-03-01,0.0093273638204882,0.20781628389229634,-0.20503069984249,-0.1539957472977065
2001-04-01,0.175871027912855,0.1686594030616353,-0.3589921440973143,-0.27911970909153183
2001-05-01,0.2633433971298338,0.19196903701968737,-0.4775903715313778,-0.013616028902561084
2001-06-01,0.1764276712873824,0.12925451668476784,-0.5280254107386972,-0.15146964753366632
2001-07-01,-0.0331046902725229,0.0799231093114221,-0.6404208352618568,-0.1660097492871344
2001-08-01,-0.0119216351184836,0.1330190091565433,-0.114778036075025,-0.298051114127059
2001-09-01,-0.3404695034709193,0.21408008552112956,-0.5065005386753141,-0.20646429862113536
2001-10-01,0.3522671381285924,0.18270350984833517,-0.2741454785151309,-0.49620391685041554
2001-11-01,-0.0675568272134774,-0.05797391659266582,-0.6047102317151998,-0.4434830045492504
2001-12-01,-0.1033920547182654,-0.03661789340520416,-0.0427418438103899,-0.20437834680083355
2002-01-01,0.0902299536907902,0.0400979486052091,0.6655112336294788,-0.06245880573913709
2002-02-01,0.1683657912529446,0.057700395784358816,0.0115231321228703,0.4087115704068012
2002-03-01,0.271314751581575,0.08184782604758323,0.7238404207491778,0.32350952043267256
2002-04-01,0.4184100418409997,0.045952774864249424,0.4882884782311247,0.27663086663472214
2002-05-01,0.0657202944269075,0.07200398136912445,0.4017677782241824,0.21771815439138464
2002-06-01,0.12478654932353,0.10366699919860212,0.8248855097594765,0.6727746428053152
2002-07-01,0.2204001311905568,0.07574886892615496,-0.032191881251653,0.3475927318488701
2002-08-01,0.1963530689984782,0.17871250138573647,-0.111053642107306,0.18390016791759223
2002-09-01,0.1802908169264316,0.13445981662977924,0.0849008900792869,-0.085041267166865
2002-10-01,0.1825745621470753,0.226814822734553,-0.2082664575177251,0.15607967531306954
2002-11-01,0.0989312818109766,0.13027842753529728,0.5602209932537017,-0.1495038335027843
2002-12-01,0.0962326228591381,0.05137750958788967,-0.5561106769072954,0.14100271123490415
2003-01-01,0.2988138389782957,0.24252079470166987,0.8521508823282398,0.16506546075648387
2003-02-01,0.4209790028626647,0.26491452941827576,0.1188126191277394,0.36001568475180434
2003-03-01,0.2566880788380743,0.2366613751518838,-0.2628510747773482,-0.2371355700712101
2003-04-01,-0.1698295271791439,0.07884464429521199,-0.5956902191332047,-0.09433249981104908
2003-05-01,-0.1147010683953397,-0.08859470022475024,-0.0272742229883049,0.16884707236086172
2003-06-01,0.1083815028901646,0.18380242981263262,0.1277930569822061,0.20809302203213775
2003-07-01,0.2938598752384447,0.2389887671809996,0.5138291523584027,0.36415469226939123
2003-08-01,0.3379767657037069,0.101118190225709,-0.2181774282939197,0.8784835075643649
2003-09-01,0.3125040023565839,0.12170796705383036,0.6447447582867083,0.4849408049387449
2003-10-01,0.0127676416889155,-0.026560198060428863,0.1231614573486528,0.3245675512296273
2003-11-01,0.1263835165256077,0.2116245866626334,0.6704970388109022,0.46323797384523147
2003-12-01,0.2205732354141121,0.1781091828714072,0.0295989825756182,0.6333558505145618
2004-01-01,0.3867438458113437,0.16070881944022752,0.1521782957331519,0.598911312192735
2004-02-01,0.2129034710869337,0.1183673638637055,0.6032428360854825,0.48423162637314476
2004-03-01,0.154280005564189,0.151883722303517,-0.4000731513156497,0.3520524719556999
2004-04-01,0.18560840414652,0.19946489288617464,0.3714380452357391,0.5058103452579903
2004-05-01,0.3251581680235871,0.11551866687136858,0.7223716776067812,0.6646994377469078
2004-06-01,0.2851615496708648,0.24873245901330399,-0.7802242062877385,0.28480343038892686
2004-07-01,0.0926958199195748,-0.007259232881524191,0.747165423006102,0.37950682960394566
2004-08-01,0.0513109317314297,0.28206741214618924,0.0671191867890774,0.43969354090481794
2004-09-01,0.1976334025467263,0.3505635559950335,0.127099138396014,0.35274457687055616
2004-10-01,0.4294417257565186,0.22300692769876518,0.8531500308810669,0.16602234143326733
2004-11-01,0.3853420843277666,0.4975972543400715,0.2483434077411805,0.3090892580847395
2004-12-01,0.053245498897958,-0.011871290546303648,0.7967816436364572,0.12251590073330476
2005-01-01,0.1311864952166397,-0.006394062604908157,0.3596531168715611,0.4123485217220786
2005-02-01,0.2780970744187927,0.3493402450453631,0.7259066271311676,0.418575707918281
2005-03-01,0.299511906522687,0.2757290872026612,-0.1351265996452522,0.3892153660202258
2005-04-01,0.2801843317972174,0.4121439970825911,0.2152508771784189,0.341637757218372
2005-05-01,0.0563704765756289,0.2052160640953411,0.0900125396779527,0.0467948229476125
2005-06-01,0.062462491885995,0.09486587797490786,0.449761319492814,-0.04802144363487848
2005-07-01,0.4235006119950979,0.421496438398822,-0.3166442501335131,0.25848536768165786
2005-08-01,0.4034322209492069,0.33913826095692334,0.3259087661922066,0.2993397591451572
2005-09-01,0.9650752030299748,0.47856293399100114,-0.7802242062877385,0.07396579630086109
2005-10-01,0.1599095849564857,0.36733867897294337,1.040272709112422,-0.37162660901730504
2005-11-01,-0.2088710161454954,0.20706628549975514,1.040272709112422,-0.46597728443152775
2005-12-01,0.0,0.13008340190140943,0.5164986354512013,0.12282868547370995
2006-01-01,0.4847770386498418,0.29189407942883805,0.1577843688421287,0.2467431070791548
2006-02-01,0.0598558670720894,0.49236217899008405,0.042158902402134,0.34542577757920157
2006-03-01,0.1938169984685878,0.07833326666034335,0.2254652574833704,0.19963089740692652
2006-04-01,0.4644997970052467,0.21252802088851697,0.3036679842539413,0.1262496613501618
2006-05-01,0.2686159148986844,0.4905925585424842,0.0254146846250469,0.05798918275008447
2006-06-01,0.2465594291200856,0.18512740922411375,0.3166411740827879,-0.0030592188280955668
2006-07-01,0.3417327862455632,0.03067325674835475,-0.051261507350675,-0.034479894957062385
2006-08-01,0.3146432864314485,0.3016719180014058,0.4388741318681832,-0.11356253126774973
2006-09-01,-0.2619676945668114,0.1433475542213618,-0.1661580401191797,-0.13180808016481294
2006-10-01,-0.2355657110550968,-0.19660675480686596,-0.1146817857333282,-0.09301924016572727
2006-11-01,0.0342376803381228,-0.03476400726791651,-0.042034425892401,-0.12842201002844789
2006-12-01,0.3552418831360482,0.11232299433402737,1.0193348910427114,-0.16012562523154728
2007-01-01,0.3339919089284215,0.15129532506874144,-0.3383130268983403,-0.06582517354771866
2007-02-01,0.3106099676496887,-0.2405938931861511,0.9422584955516512,0.05197054702698134
2007-03-01,0.3657353851906464,0.24958779654693874,0.1780198123945142,-0.08500175512378405
2007-04-01,0.2351735860479209,0.19155006482391745,0.672281726358448,-0.14278989916568996
2007-05-01,0.2903735365173743,0.23306362078818,0.0956378513362832,0.050017461064395974
2007-06-01,0.2119380168160489,0.1024422300195269,0.0577014192386649,0.1471257063741298
2007-07-01,0.1525500121346557,0.2715142583639478,-0.119953669000572,0.08209639196492446
2007-08-01,0.0680813745514097,0.37677362937572334,0.1925891536306734,0.07652654542152604
2007-09-01,0.3851476014760102,0.1497910596081844,0.2222593090719815,-0.14924306269973187
2007-10-01,0.3032600454889955,0.4271689627977868,-0.2820077304793611,-0.07790310496658748
2007-11-01,0.53024576834102,0.36530433394533324,0.5334891922024632,0.039172942372534436
2007-12-01,0.231257333591528,0.5304158647253461,0.0348821530398391,-0.2712571182979282
2008-01-01,0.2523186033824398,0.1370146700150734,-0.1323496805537893,-0.030510768915419817
2008-02-01,0.1995329115933142,0.33292903704584953,-0.3921959845390677,-0.1075010330617232
2008-03-01,0.2862573827249859,0.4077517375937183,-0.3045840787558984,-0.1500861759376413
2008-04-01,0.1850284876177665,0.5494724725418507,-0.6452051340639975,-0.37695367681845227
2008-05-01,0.4290588857982724,0.40314984976792,-0.6057782381776122,-0.23833846754962806
